iflow_name,tenant_name,component_type,source,package_id,value
com.prism.SF.OData.V4.CREATE,mazprismeu21,SuccessFactors,ServiceTask_8,prismwebuiAutomationPackage,ExternalCall
com.prism.SF.OData.V4.CREATE,mazprismeu21,SuccessFactors,ServiceTask_8,prismwebuiAutomationPackage,Enricher
com.prism.SF.OData.V4.CREATE,mazprismeu21,SuccessFactors,ServiceTask_8,prismwebuiAutomationPackage,StartTimerEvent
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,SOAP,Participant_1,prismwebuiAutomationPackage,Script
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,SOAP,Participant_1,prismwebuiAutomationPackage,Enricher
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,SOAP,Participant_1,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,SOAP,Participant_1,prismwebuiAutomationPackage,Send
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,SOAP,Participant_1,prismwebuiAutomationPackage,SequentialMulticast
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,XI,ServiceTask_12,prismwebuiAutomationPackage,Script
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,XI,ServiceTask_12,prismwebuiAutomationPackage,Enricher
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,XI,ServiceTask_12,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,XI,ServiceTask_12,prismwebuiAutomationPackage,Send
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,XI,ServiceTask_12,prismwebuiAutomationPackage,SequentialMulticast
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,JMS,EndEvent_2,prismwebuiAutomationPackage,Script
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,JMS,EndEvent_2,prismwebuiAutomationPackage,Enricher
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,JMS,EndEvent_2,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,JMS,EndEvent_2,prismwebuiAutomationPackage,Send
com.prism.XI.JMS.Receiver.202.Variant6,mazprismeu21,JMS,EndEvent_2,prismwebuiAutomationPackage,SequentialMulticast
com.prism.http.zipsplitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Splitter
com.prism.http.zipsplitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Gather
com.prism.http.zipsplitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Gather
com.prism.http.zipsplitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Enricher
com.prism.http.zipsplitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Enricher
com.prism.http.zipsplitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.http.zipsplitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Splitter
com.prism.http.zipsplitter,mazprismeu21,HTTP,EndEvent_2,prismwebuiAutomationPackage,Splitter
com.prism.http.zipsplitter,mazprismeu21,HTTP,EndEvent_2,prismwebuiAutomationPackage,Gather
com.prism.http.zipsplitter,mazprismeu21,HTTP,EndEvent_2,prismwebuiAutomationPackage,Gather
com.prism.http.zipsplitter,mazprismeu21,HTTP,EndEvent_2,prismwebuiAutomationPackage,Enricher
com.prism.http.zipsplitter,mazprismeu21,HTTP,EndEvent_2,prismwebuiAutomationPackage,Enricher
com.prism.http.zipsplitter,mazprismeu21,HTTP,EndEvent_2,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.http.zipsplitter,mazprismeu21,HTTP,EndEvent_2,prismwebuiAutomationPackage,Splitter
com.prism.twitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.twitter,mazprismeu21,Twitter,EndEvent_6,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,Twitter,EndEvent_6,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,Twitter,EndEvent_6,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.twitter,mazprismeu21,Twitter,EndEvent_9,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,Twitter,EndEvent_9,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,Twitter,EndEvent_9,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.twitter,mazprismeu21,Twitter,EndEvent_10,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,Twitter,EndEvent_10,prismwebuiAutomationPackage,Enricher
com.prism.twitter,mazprismeu21,Twitter,EndEvent_10,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,Enricher
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,ProcessCallElement
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,SequentialMulticast
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,Send
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,EndEvent
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,SOAP,EndEvent_2,prismwebuiAutomationPackage,StartEvent
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,Enricher
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,ProcessCallElement
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,SequentialMulticast
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,Send
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,EndEvent
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,ServiceTask_20,prismwebuiAutomationPackage,StartEvent
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,Enricher
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,ProcessCallElement
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,SequentialMulticast
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,Send
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,EndEvent
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,JMS,EndEvent_10,prismwebuiAutomationPackage,StartEvent
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,Enricher
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,ProcessCallElement
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,SequentialMulticast
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,DBstorage
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,Send
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,EndEvent
com.prism.XI.JMS.Sender.Receiver.Variant2,mazprismeu21,XI,Participant_1,prismwebuiAutomationPackage,StartEvent
com.prism.GENERIC.ODATA.V4.BatchProcessing,mazprismeu21,HCIOData,EndEvent_2,prismwebuiAutomationPackage,Enricher
com.prism.GENERIC.ODATA.V4.BatchProcessing,mazprismeu21,HCIOData,EndEvent_2,prismwebuiAutomationPackage,Mapping
com.prism.GENERIC.ODATA.V4.BatchProcessing,mazprismeu21,HCIOData,EndEvent_2,prismwebuiAutomationPackage,StartTimerEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,StartEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,EndEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,Send
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,SequentialMulticast
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,ProcessCallElement
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,Enricher
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,ServiceTask_19,prismwebuiAutomationPackage,ExclusiveGateway
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,StartEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,EndEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Send
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,SequentialMulticast
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,ProcessCallElement
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Enricher
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,ExclusiveGateway
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,StartEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,EndEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,Send
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,SequentialMulticast
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,ProcessCallElement
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,Enricher
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_9,prismwebuiAutomationPackage,ExclusiveGateway
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,StartEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,EndEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,Send
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,SequentialMulticast
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,ProcessCallElement
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,Enricher
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_10,prismwebuiAutomationPackage,ExclusiveGateway
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,StartEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,EndEvent
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,Send
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,SequentialMulticast
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,Splitter
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,ProcessCallElement
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,Enricher
com.Prism.combined.AMQP_Azure_EMS,mazprismeu21,AMQP,EndEvent_8,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.Elster.iflow,mazprismeu21,ELSTER,ServiceTask_11,prismwebuiAutomationPackage,Script
com.prism.Elster.iflow,mazprismeu21,ELSTER,ServiceTask_11,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.Elster.iflow,mazprismeu21,ELSTER,ServiceTask_11,prismwebuiAutomationPackage,ExternalCall
com.prism.Elster.iflow,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,Script
com.prism.Elster.iflow,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.Elster.iflow,mazprismeu21,HTTPS,Participant_1,prismwebuiAutomationPackage,ExternalCall
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_139,prismwebuiAutomationPackage,Script
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_139,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_139,prismwebuiAutomationPackage,ExternalCall
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_2,prismwebuiAutomationPackage,Script
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_2,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_2,prismwebuiAutomationPackage,ExternalCall
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_138,prismwebuiAutomationPackage,Script
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_138,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.Elster.iflow,mazprismeu21,ELSTER,EndEvent_138,prismwebuiAutomationPackage,ExternalCall
com.prism.HTTP.sender.ExternalJars,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Script
com.prism.HTTP.sender.ExternalJars,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.ODC.DELETE,mazprismeu21,ODC,EndEvent_2,prismwebuiAutomationPackage,StartTimerEvent
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_5,prismwebuiAutomationPackage,Enricher
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_5,prismwebuiAutomationPackage,ExternalCall
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_5,prismwebuiAutomationPackage,ExternalCall
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_5,prismwebuiAutomationPackage,StartTimerEvent
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_11,prismwebuiAutomationPackage,Enricher
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_11,prismwebuiAutomationPackage,ExternalCall
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_11,prismwebuiAutomationPackage,ExternalCall
com.prism.odata.function.import.iflow,mazprismeu21,HCIOData,ServiceTask_11,prismwebuiAutomationPackage,StartTimerEvent
com.prism.sf.OData.v2.SingleDelete,mazprismeu21,SuccessFactors,EndEvent_2,prismwebuiAutomationPackage,StartTimerEvent
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,HTTP,ServiceTask_14,prismwebuiAutomationPackage,ExternalCall
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,HTTP,ServiceTask_14,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,HTTP,ServiceTask_14,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,HTTP,ServiceTask_14,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,Participant_5,prismwebuiAutomationPackage,ExternalCall
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,EndEvent_18,prismwebuiAutomationPackage,ExternalCall
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,EndEvent_18,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,EndEvent_18,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Receiver.W.Send.Body,mazprismeu21,SOAP,EndEvent_18,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Script
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Script
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Script
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,ExternalCall
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,EndErrorEvent
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Mapping
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,Mapping
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,HTTPS,Participant_5,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Script
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Script
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Script
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,ExternalCall
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,EndErrorEvent
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Enricher
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Mapping
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,Mapping
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.HTTP.Soap.Message.Mapping,mazprismeu21,SOAP,ServiceTask_16,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,HTTPS,Participant_5,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,HTTPS,Participant_5,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,HTTPS,Participant_5,prismwebuiAutomationPackage,EDItoXMLConverter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,HTTPS,Participant_5,prismwebuiAutomationPackage,Splitter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,HTTPS,Participant_5,prismwebuiAutomationPackage,Enricher
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,HTTPS,Participant_5,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,HTTPS,Participant_5,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_26,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_26,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_26,prismwebuiAutomationPackage,EDItoXMLConverter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_26,prismwebuiAutomationPackage,Splitter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_26,prismwebuiAutomationPackage,Enricher
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_26,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_26,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_30,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_30,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_30,prismwebuiAutomationPackage,EDItoXMLConverter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_30,prismwebuiAutomationPackage,Splitter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_30,prismwebuiAutomationPackage,Enricher
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_30,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_30,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_14,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_14,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_14,prismwebuiAutomationPackage,EDItoXMLConverter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_14,prismwebuiAutomationPackage,Splitter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_14,prismwebuiAutomationPackage,Enricher
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_14,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_14,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_22,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_22,prismwebuiAutomationPackage,Script
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_22,prismwebuiAutomationPackage,EDItoXMLConverter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_22,prismwebuiAutomationPackage,Splitter
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_22,prismwebuiAutomationPackage,Enricher
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_22,prismwebuiAutomationPackage,ExclusiveGateway
com.prism.B2B.MPL.ATTACHMENT.V1_CF,iat-aws-prism,SFTP,EndEvent_22,prismwebuiAutomationPackage,ExclusiveGateway
